samples,MAG,relative_abun,treatment,day,sample,fraction,MAG_taxa_combined,density,qpcr_ratio,rel_abun_qpcr_norm
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_2,0.004215404038515263,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JAIOSF01 (NCBI: F_Arcobacteraceae),1.69034136,0.113818084,0.0004598290592392216
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_20,0.0016051394994967853,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_SM23-39 (NCBI: O_Candidatus Anoxychlamydiales),1.69034136,0.113818084,0.0001750934855253613
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_22,0.00047930639420872126,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JABIBU01 (NCBI: P_Candidatus Magasanikbacteria),1.69034136,0.113818084,5.228419537548483e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_23,0.000654064914217547,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),1.69034136,0.113818084,7.134738483857621e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_24,0.0018913527164174451,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_UBA5603 (NCBI: P_Tenericutes),1.69034136,0.113818084,0.00020631449140664173
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_26,0.0011795990531813748,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,O_UBA2196 (NCBI: P_Candidatus Kuenenbacteria),1.69034136,0.113818084,0.00012867424283602373
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_27,0.002061949386118532,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_JAIPGT01 sp021735565 (NCBI: D_Bacteria),1.69034136,0.113818084,0.0002249236936138932
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_28,0.000441753954880099,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_NaphS2 (NCBI: C_Deltaproteobacteria),1.69034136,0.113818084,4.818786138452051e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_29,0.001802638112158603,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_B18-G4 (NCBI: O_Bacteroidales),1.69034136,0.113818084,0.00019663723327328108
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_3,0.0004521653248828087,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),1.69034136,0.113818084,4.932356520555297e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_31,0.0228631557378778,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Thiomicrorhabdus,1.69034136,0.113818084,0.0024939823794188584
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_32,0.0006419311203304499,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Inordinaticella (NCBI: G_Haloplasma),1.69034136,0.113818084,7.002379379555211e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_33,3.561498950357392e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,O_UBA8416 (NCBI: D_Bacteria),1.69034136,0.113818084,3.884991087120403e-06
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_34,0.0008261256550260388,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_XYC2-FULL-47-12 (NCBI: P_Candidatus Falkowbacteria),1.69034136,0.113818084,9.011629236323646e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_35,0.0012032857230591441,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Sulfurovum (NCBI: C_Epsilonproteobacteria),1.69034136,0.113818084,0.00013125805663581337
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_39,0.012837663586919793,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_JAIPBB01 sp021739805 (NCBI: F_Saprospiraceae),1.69034136,0.113818084,0.0014003712849509256
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_4,0.000149402681841033,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JAHISY01 (NCBI: P_Candidatus Gracilibacteria),1.69034136,0.113818084,1.6297297723085196e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_40,0.00033398966746570725,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,O_Zapsychrales (NCBI: P_Candidatus Omnitrophica),1.69034136,0.113818084,3.643260602854797e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_42,0.009386475289660691,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),1.69034136,0.113818084,0.0010239051968876287
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_43,0.003464934150743574,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_GW2011-AR18 (NCBI: P_Candidatus Woesearchaeota),1.69034136,0.113818084,0.00037796552745711376
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_45,0.0004787526229607239,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JAGVXH01 (NCBI: D_Archaea),1.69034136,0.113818084,5.222378832798149e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_46,0.013473030359558134,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_CAITKP01 (NCBI: F_Helicobacteraceae),1.69034136,0.113818084,0.0014696790197883795
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_49,0.0011060992041482367,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JAIPJA01 (NCBI: P_Candidatus Pacebacteria),1.69034136,0.113818084,0.00012065665635407959
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_50,0.004050720472912455,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_Hydrogenovibrio sp009296185 (NCBI: O_Thiotrichales),1.69034136,0.113818084,0.0004418648763634154
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_51,0.00010029848507327829,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_JAIOPI01 (NCBI: P_Lentisphaerae),1.69034136,0.113818084,1.094086299035026e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_53,0.010399789018656633,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_JAEINX01 sp016342645 (NCBI: O_Bacteroidales),1.69034136,0.113818084,0.0011344405321629888
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_6,0.0005830916034379501,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_CAITKP01 (NCBI: D_Bacteria),1.69034136,0.113818084,6.36054008131565e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-12C-cell-enriched_bin_9,0.001031986766577896,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_JAAYUY01 (NCBI: P_Bacteroidetes),1.69034136,0.113818084,0.00011257224685631327
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_11,0.0150527230817743,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_GCA-002708315 (NCBI: O_Bacteroidales),1.69034136,0.113818084,0.001641996693659459
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_13,0.0003923267944004501,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_Cutibacterium acnes,1.69034136,0.113818084,4.279619679043615e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_16,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_CAJXII01 (NCBI: G_Arcobacter),1.69034136,0.113818084,0.0
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_17,0.000502571566326655,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_UBA12481 (NCBI: O_Bacteroidales),1.69034136,0.113818084,5.4822030921089146e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_18,9.750829394100596e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Xianfuyuplasma,1.69034136,0.113818084,1.0636500478067261e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_2,8.908416426719003e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JABGOW01 (NCBI: P_Verrucomicrobia),1.69034136,0.113818084,9.717570860069278e-07
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_24,0.0011925925376922784,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_MAG-NZ (NCBI: P_Tenericutes),1.69034136,0.113818084,0.00013009161154001935
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_25,0.0010134141370271162,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Desulfobacula,1.69034136,0.113818084,0.00011054628808797142
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_26,4.468494442440498e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JAIPFM01 (NCBI: C_Phycisphaerae),1.69034136,0.113818084,4.8743692820648815e-06
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_27,0.00021264713477017587,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),1.69034136,0.113818084,2.3196194489989194e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_28,2.3628943043396277e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Sulfurimonas,1.69034136,0.113818084,2.577516781591592e-06
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_3,0.0008294533901585043,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_SABY01 (NCBI: O_Bacteroidales),1.69034136,0.113818084,9.047929180560969e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_32,1.5896584309024974e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JAAXTX01 (NCBI: P_Candidatus Moranbacteria),1.69034136,0.113818084,1.734047636038829e-06
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_34,0.0011042392868944506,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_SDB (NCBI: G_Candidatus Cloacimonas),1.69034136,0.113818084,0.00012045377093829097
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_35,0.0174351218201587,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_NaphS2 (NCBI: C_Deltaproteobacteria),1.69034136,0.113818084,0.0019018759746476364
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_39,8.574158913667979e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_UBA10649 sp021741645 (NCBI: O_Candidatus Nanopelagicales),1.69034136,0.113818084,9.35295262569469e-07
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_4,6.455495721170034e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_M30B53 (NCBI: O_Pirellulales),1.69034136,0.113818084,7.0418505492393244e-06
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_40,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Halothiobacillus,1.69034136,0.113818084,0.0
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_45,0.0015526064805227874,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Sulfurimonas,1.69034136,0.113818084,0.00016936302446561485
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_48,0.0012420458976173962,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JGIOTU-2 (NCBI: P_Candidatus Cloacimonetes),1.69034136,0.113818084,0.00013548613404908705
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_5,0.0009564810953254701,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_B18-G4 (NCBI: O_Bacteroidales),1.69034136,0.113818084,0.00010433585920236543
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_50,0.0013901435914929062,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,F_Sulfurimonadaceae (NCBI: F_Thiovulaceae),1.69034136,0.113818084,0.00015164107972643186
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_51,3.75174890187121e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_DUZB01 (NCBI: C_Deltaproteobacteria),1.69034136,0.113818084,4.092521505143438e-06
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_53,1.8011949350028492e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_Hydrogenovibrio,1.69034136,0.113818084,1.9647980713149666e-07
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_54,0.00048180485552251336,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,S_RZYO01 sp009930325 (NCBI: C_Spirochaetia),1.69034136,0.113818084,5.255673511425474e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_57,9.427938445532136e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_4572-104 (NCBI: P_Tenericutes),1.69034136,0.113818084,1.028428123701584e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_6,1.05712395195443e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_UBA6154 (NCBI: O_Candidatus Nanopelagicales),1.69034136,0.113818084,1.1531428728660257e-06
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_61,8.913215831052204e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,O_LZORAL124-64-63 (NCBI: D_Bacteria),1.69034136,0.113818084,9.72280619589778e-07
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_66,0.00011246788000875851,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JAHIYG01 (NCBI: P_Candidatus Altiarchaeota),1.69034136,0.113818084,1.2268337503721787e-05
DAY7_DO_0_12C_CELL_ENRICHED_10,day7-DO-0-13C-cell-enriched_bin_7,0.0006420656909672336,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,10,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),1.69034136,0.113818084,7.003847316880982e-05
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_1,0.0036438636656139093,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_QWPN01 (NCBI: G_Candidatus Kuenenia),1.71328932,0.038416781,0.00013416184653890068
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_100,2.092846248433146e-08,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,O_JAIPIQ01 (NCBI: P_Candidatus Marinimicrobia),1.71328932,0.038416781,7.705560442928826e-10
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_101,0.006639369459567208,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_Synechococcus_C (NCBI: G_Synechococcus),1.71328932,0.038416781,0.00024445208391172017
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_102,0.0002525130539484635,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,C_Desulfarculia (NCBI: C_Deltaproteobacteria),1.71328932,0.038416781,9.297169351476076e-06
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_103,6.212971228148142e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,O_Kiritimatiellales,1.71328932,0.038416781,2.2875271112015736e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_105,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_JABICL01 (NCBI: C_Candidatus Peribacteria),1.71328932,0.038416781,0.0
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_106,0.00027503001975557733,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_SM23-33 (NCBI: C_Phycisphaerae),1.71328932,0.038416781,1.0126211815288102e-05
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_107,2.5277844757022607e-07,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_Tichowtungia (NCBI: O_Kiritimatiellales),1.71328932,0.038416781,9.30694076490499e-09
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_108,0.002103876817932533,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_QWPN01 (NCBI: P_Planctomycetes),1.71328932,0.038416781,7.746173421575054e-05
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_109,9.145659691106638e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_CAIXZC01 (NCBI: O_Myxococcales),1.71328932,0.038416781,3.3673010424459354e-06
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_11,0.0037459591262354714,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_VGXO01 (NCBI: P_Planctomycetes),1.71328932,0.038416781,0.00013792085532111337
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_110,0.0016575583336169797,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_Phycisphaeraceae,1.71328932,0.038416781,6.102892621437606e-05
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_111,1.4415115866883796e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_JAJRTO01 (NCBI: P_Candidatus Poribacteria),1.71328932,0.038416781,5.307439411149065e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_112,5.5935068118317035e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_UBA2329 (NCBI: F_Saprospiraceae),1.71328932,0.038416781,2.0594491763918096e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_113,6.344780909575607e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_JAGOFO01 (NCBI: P_Myxococcota),1.71328932,0.038416781,2.3360575499742702e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_114,2.6840155953628592e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_4572-78 (NCBI: P_Chloroflexi),1.71328932,0.038416781,9.88216139399443e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_12,0.00018674504238318644,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,S_Casp-actino5 sp017859785 (NCBI: F_Ilumatobacteraceae),1.71328932,0.038416781,6.87568526631265e-06
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_13,4.2742044352516456e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_JAFGLY01 (NCBI: C_Deltaproteobacteria),1.71328932,0.038416781,1.5737009178731414e-06
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_14,1.1700993525796096e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_JAIPFM01 (NCBI: C_Phycisphaerae),1.71328932,0.038416781,4.3081383987401335e-08
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_15,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_JAHISY01 (NCBI: D_Bacteria),1.71328932,0.038416781,0.0
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_16,2.4021493680798657e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_JAJFUI01 (NCBI: F_Planctomycetaceae),1.71328932,0.038416781,8.844370274472158e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_17,0.0019135925770867703,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_M30B53 (NCBI: O_Pirellulales),1.71328932,0.038416781,7.045574072592019e-05
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_18,3.0697380044891626e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_Pontiella (NCBI: O_Kiritimatiellales),1.71328932,0.038416781,1.1302336115352991e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_19,0.00016662292143346943,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes),1.71328932,0.038416781,6.134817563613266e-06
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_2,1.2714574052122954e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_Victivallaceae (NCBI: O_Victivallales),1.71328932,0.038416781,4.681324246254469e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_20,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_GCF-002020875 (NCBI: C_Gammaproteobacteria),1.71328932,0.038416781,0.0
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_21,1.0538219256292851e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_CAITUV01 (NCBI: O_Myxococcales),1.71328932,0.038416781,3.880021549647773e-08
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_22,0.002227916375035916,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_JADHUC01 (NCBI: F_Pirellulaceae),1.71328932,0.038416781,8.202869323287766e-05
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_24,6.276850041525397e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_JABMPJ01 (NCBI: D_Bacteria),1.71328932,0.038416781,2.311046376310968e-06
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_25,1.024675084749593e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_JAAYKL01 (NCBI: C_Deltaproteobacteria),1.71328932,0.038416781,3.7727070518498374e-08
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_26,0.005026547437656877,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_QWPN01 (NCBI: G_Candidatus Kuenenia),1.71328932,0.038416781,0.00018507028468580478
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_28,0.0001603109320274414,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,O_UBA8416 (NCBI: P_Lentisphaerae),1.71328932,0.038416781,5.9024191448584785e-06
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_3,0.00020972817075297072,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,C_UBA1439 (NCBI: D_Bacteria),1.71328932,0.038416781,7.721891168698233e-06
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_30,0.001673477893259685,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus),1.71328932,0.038416781,6.161506162276315e-05
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_31,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_JABICL01 (NCBI: C_Candidatus Peribacteria),1.71328932,0.038416781,0.0
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_32,0.001375160328119732,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,F_LZORAL124-64-63 (NCBI: P_Candidatus Krumholzibacteriota),1.71328932,0.038416781,5.063143570617115e-05
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_33,1.272159751092966e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_GWB1-54-5 (NCBI: P_Candidatus Peregrinibacteria),1.71328932,0.038416781,4.6839101832956645e-07
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_34,5.204389583642173e-07,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_JAFGQA01 (NCBI: C_Phycisphaerae),1.71328932,0.038416781,1.9161817804498405e-08
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_35,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_Desulforhopalus,1.71328932,0.038416781,0.0
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_36,1.8391277371911605e-07,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_M50B91 (NCBI: P_Candidatus Gracilibacteria),1.71328932,0.038416781,6.771405186502932e-09
DAY7_DO_0_12C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_37,1.301598731976611e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,6,G_Desulfacyla (NCBI: C_Deltaproteobacteria),1.71328932,0.038416781,4.792300298788852e-07
